source,retrieved_at,ranking_scope,ranking_year,rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,iid,record_type,member_level,url,nid,location,aliases,subjects_offered,closed,unaccredited,disabled
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,University of South Australia,-,362,22.5,336,80.0,56,83.2,45,21.8,295,40.2,378,i-71919185,master_account,0,/world-university-rankings/university-south-australia,855,Australia,University of South Australia,"History, Philosophy & Theology,Biological Sciences,Accounting & Finance,Electrical & Electronic Engineering,Sociology,Computer Science,Business & Management,Languages, Literature & Linguistics,Sport Science,General Engineering,Civil Engineering,Law,Medicine & Dentistry,Mathematics & Statistics,Economics & Econometrics,Art, Performing Arts & Design,Architecture,Mechanical & Aerospace Engineering,Education,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Other Health,Psychology",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,National Sun Yat-Sen University,-,265,27.3,271,22.1,386,45.0,167,32.6,174,43.2,371,i-75229703,master_account,0,/world-university-rankings/national-sun-yat-sen-university,728,Taiwan,National Sun Yat-Sen University,"Languages, Literature & Linguistics,Education,Agriculture & Forestry,Art, Performing Arts & Design,Architecture,Chemistry,Medicine & Dentistry,Biological Sciences,Law,Communication & Media Studies,Electrical & Electronic Engineering,History, Philosophy & Theology,Chemical Engineering,Physics & Astronomy,Psychology,Civil Engineering,Sociology,Computer Science,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Accounting & Finance,General Engineering,Geography,Other Health,Mathematics & Statistics,Business & Management",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Hokkaido University,-,231,41.0,120,24.6,378,44.2,176,28.3,223,32.3,390,i-80294743,master_account,11,/world-university-rankings/hokkaido-university,747,Japan,Hokkaido University,"Medicine & Dentistry,Chemistry,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Geography,Other Health,Business & Management,Biological Sciences,Accounting & Finance,History, Philosophy & Theology,Civil Engineering,Art, Performing Arts & Design,Veterinary Science,Psychology,Agriculture & Forestry,Sociology,Languages, Literature & Linguistics,Computer Science,Sport Science,Electrical & Electronic Engineering,Physics & Astronomy,Communication & Media Studies,Architecture,Chemical Engineering,Mathematics & Statistics,Law,Economics & Econometrics,Archaeology,General Engineering,Education,Politics & International Studies (incl Development Studies)",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Umeå University,-,305,19.8,360,50.1,221,30.5,340,29.6,208,53.1,304,i-05937621,master_account,0,/world-university-rankings/umea-university,688,Sweden,Umeå University,"Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Law,Computer Science,Communication & Media Studies,Psychology,Other Health,Accounting & Finance,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Physics & Astronomy,Business & Management,Art, Performing Arts & Design,General Engineering,Chemistry,Education,Architecture,Civil Engineering,Mathematics & Statistics,Chemical Engineering,Economics & Econometrics,Archaeology,Biological Sciences,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Sociology,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Sport Science,Geography",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,University of Padua,-,353,19.3,367,38.9,287,32.0,316,17.3,347,70.4,171,i-21112074,master_account,0,/world-university-rankings/university-padua,708,Italy,University of Padua,"Art, Performing Arts & Design,Electrical & Electronic Engineering,Chemistry,Business & Management,Languages, Literature & Linguistics,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Communication & Media Studies,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Economics & Econometrics,Architecture,Chemical Engineering,Sociology,Other Health,Sport Science,Education,Archaeology,Biological Sciences,Law,Computer Science,Mathematics & Statistics,Psychology,Medicine & Dentistry,Veterinary Science,Geography,General Engineering,Physics & Astronomy",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,University of Eastern Finland,-,321,23.8,325,39.7,282,33.4,298,18.6,335,56.1,287,i-29597692,master_account,0,/world-university-rankings/university-eastern-finland,776,Finland,University of Eastern Finland,"Geography,Politics & International Studies (incl Development Studies),Physics & Astronomy,Computer Science,Medicine & Dentistry,Education,Languages, Literature & Linguistics,Mathematics & Statistics,Economics & Econometrics,General Engineering,Agriculture & Forestry,Chemistry,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Other Health,History, Philosophy & Theology,Business & Management,Law,Psychology,Accounting & Finance,Sociology",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Kansas State University,-,240,26.1,294,34.1,326,38.7,234,15.5,365,57.4,271,i-29439461,public,0,/world-university-rankings/kansas-state-university,831,United States,Kansas State University,"Electrical & Electronic Engineering,Other Health,Sport Science,Art, Performing Arts & Design,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Politics & International Studies (incl Development Studies),Education,Architecture,Agriculture & Forestry,Biological Sciences,History, Philosophy & Theology,Civil Engineering,General Engineering,Geography,Languages, Literature & Linguistics,Accounting & Finance,Psychology,Sociology,Physics & Astronomy,Communication & Media Studies,Business & Management,Computer Science,Mathematics & Statistics,Chemistry,Law,Veterinary Science,Mechanical & Aerospace Engineering",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,University of Vermont,-,381,26.6,289,21.0,391,-,397,19.3,327,57.4,273,i-72549341,public,0,/world-university-rankings/university-vermont,895,United States,University of Vermont UV Vermont USA,"General Engineering,Communication & Media Studies,Computer Science,Sociology,History, Philosophy & Theology,Mathematics & Statistics,Business & Management,Art, Performing Arts & Design,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,Sport Science,Economics & Econometrics,Mechanical & Aerospace Engineering,Psychology,Chemistry,Agriculture & Forestry,Geography,Physics & Astronomy,Biological Sciences,Languages, Literature & Linguistics,Veterinary Science,Education,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies)",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Bielefeld University,-,208,22.8,330,46.9,243,35.8,267,17.9,344,59.9,239,i-33670869,master_account,0,/world-university-rankings/bielefeld-university,717,Germany,Bielefeld University,"Languages, Literature & Linguistics,Chemistry,Accounting & Finance,Physics & Astronomy,Biological Sciences,Mathematics & Statistics,Education,Economics & Econometrics,Sport Science,Other Health,Communication & Media Studies,History, Philosophy & Theology,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Psychology,Art, Performing Arts & Design,Medicine & Dentistry,Business & Management,Politics & International Studies (incl Development Studies),Sociology,Law,Computer Science",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Sapienza University of Rome,-,283,27.0,280,36.3,304,36.3,262,25.2,257,48.2,336,i-39468396,master_account,0,/world-university-rankings/sapienza-university-rome,800,Italy,Sapienza University of Rome,"Art, Performing Arts & Design,Law,Computer Science,Other Health,Civil Engineering,Mathematics & Statistics,Economics & Econometrics,Chemistry,Architecture,Languages, Literature & Linguistics,Chemical Engineering,Sociology,Accounting & Finance,Medicine & Dentistry,Geography,Geology, Environmental, Earth & Marine Sciences,Psychology,Mechanical & Aerospace Engineering,Communication & Media Studies,General Engineering,Business & Management,Biological Sciences,History, Philosophy & Theology,Archaeology,Politics & International Studies (incl Development Studies),Physics & Astronomy,Electrical & Electronic Engineering,Education",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,SUNY University at Albany,-,289,23.8,324,33.9,327,-,381,26.2,248,58.7,256,i-55365012,public,0,/world-university-rankings/suny-university-albany,710,United States,SUNY University at Albany,"Business & Management,Sociology,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Archaeology,Economics & Econometrics,Other Health,Physics & Astronomy,Electrical & Electronic Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Psychology,Education,Biological Sciences,Computer Science,Accounting & Finance,Geography,Chemistry,Mathematics & Statistics,History, Philosophy & Theology",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Shanghai Jiao Tong University,-,284,35.7,179,22.8,382,79.2,51,31.8,185,32.3,392,i-49455431,master_account,0,/world-university-rankings/shanghai-jiao-tong-university,801,China,Shanghai Jiao Tong University SJTU,"Geology, Environmental, Earth & Marine Sciences,General Engineering,Politics & International Studies (incl Development Studies),Sociology,Medicine & Dentistry,Biological Sciences,Communication & Media Studies,Chemical Engineering,Veterinary Science,Business & Management,Architecture,Psychology,Law,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Education,Agriculture & Forestry,Languages, Literature & Linguistics,Sport Science,Economics & Econometrics,Accounting & Finance,Mathematics & Statistics,Electrical & Electronic Engineering,Civil Engineering,Computer Science,Other Health,Physics & Astronomy,History, Philosophy & Theology,Chemistry",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Stellenbosch University,-,290,24.7,313,46.7,247,95.9,25,29.3,210,47.1,349,i-25669912,master_account,0,/world-university-rankings/stellenbosch-university,732,South Africa,Stellenbosch University SU South Africa,"Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Languages, Literature & Linguistics,Civil Engineering,Chemistry,Other Health,Mathematics & Statistics,Education,History, Philosophy & Theology,Chemical Engineering,Communication & Media Studies,Economics & Econometrics,Archaeology,Biological Sciences,General Engineering,Computer Science,Physics & Astronomy,Psychology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Law,Medicine & Dentistry,Sport Science,Geography,Architecture,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Sociology,Business & Management",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,University of Hertfordshire,-,331,14.1,397,81.1,52,30.3,344,10.2,397,66.9,192,i-38054073,master_account,0,/world-university-rankings/university-hertfordshire,779,United Kingdom,University of Hertfordshire,"Communication & Media Studies,Electrical & Electronic Engineering,General Engineering,Politics & International Studies (incl Development Studies),Accounting & Finance,Biological Sciences,Physics & Astronomy,Civil Engineering,Art, Performing Arts & Design,Business & Management,Psychology,Other Health,Sport Science,Law,Sociology,Veterinary Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Education,Computer Science,Geography,Mechanical & Aerospace Engineering,Architecture",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,University of Connecticut,-,318,36.1,171,38.7,289,31.7,319,22.8,285,49.9,326,i-04748462,public,0,/world-university-rankings/university-connecticut,879,United States,University of Connecticut,"Physics & Astronomy,General Engineering,Other Health,Sport Science,Geography,Electrical & Electronic Engineering,Communication & Media Studies,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Mechanical & Aerospace Engineering,Chemistry,Art, Performing Arts & Design,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Chemical Engineering,Sociology,Medicine & Dentistry,Veterinary Science,Education,Computer Science,Mathematics & Statistics,Psychology,History, Philosophy & Theology,Biological Sciences,Law,Business & Management,Economics & Econometrics",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,University of Houston,-,332,37.0,164,31.5,340,36.9,255,23.8,273,42.4,373,i-22783831,public,0,/world-university-rankings/university-houston,780,United States,University of Houston,"Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Communication & Media Studies,Art, Performing Arts & Design,Civil Engineering,Sociology,Medicine & Dentistry,Mathematics & Statistics,Psychology,Computer Science,Chemistry,Accounting & Finance,Architecture,Sport Science,Education,General Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Languages, Literature & Linguistics,Chemical Engineering,Geography,History, Philosophy & Theology,Biological Sciences,Law,Other Health,Physics & Astronomy,Business & Management",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,University of Bayreuth,-,207,22.8,329,54.1,203,-,368,12.7,386,66.0,201,i-42504453,master_account,0,/world-university-rankings/university-bayreuth,881,Germany,University of Bayreuth,"Economics & Econometrics,Languages, Literature & Linguistics,Mathematics & Statistics,Other Health,Education,Politics & International Studies (incl Development Studies),Chemical Engineering,Communication & Media Studies,Computer Science,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Electrical & Electronic Engineering,Law,General Engineering,Geology, Environmental, Earth & Marine Sciences,Sport Science,Business & Management,Chemistry,Geography,Sociology,Physics & Astronomy,Biological Sciences,Accounting & Finance,Art, Performing Arts & Design",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,King Mongkut’s University of Technology Thonburi,-,243,13.0,399,24.4,380,62.2,89,10.5,395,75.4,126,i-91734814,master_account,0,/world-university-rankings/king-mongkuts-university-technology-thonburi,901,Thailand,King Mongkut’s University of Technology Thonburi,"Education,Computer Science,Civil Engineering,Electrical & Electronic Engineering,Architecture,General Engineering,Chemistry,Business & Management,Accounting & Finance,Agriculture & Forestry,Biological Sciences,Communication & Media Studies,Mathematics & Statistics,Languages, Literature & Linguistics,Chemical Engineering,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Deakin University,-,223,16.6,387,73.4,81,31.1,328,18.7,331,54.2,297,i-92679623,master_account,0,/world-university-rankings/deakin-university,822,Australia,Deakin University,"Architecture,Agriculture & Forestry,Geography,Languages, Literature & Linguistics,Chemistry,Civil Engineering,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Sport Science,Sociology,Other Health,Education,Computer Science,Psychology,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Biological Sciences,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Accounting & Finance,Mathematics & Statistics,Communication & Media Studies,History, Philosophy & Theology,Law,General Engineering,Business & Management,Economics & Econometrics",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Hong Kong Baptist University,-,232,20.7,347,59.5,160,30.2,347,13.9,381,65.3,210,i-90778883,master_account,0,/world-university-rankings/hong-kong-baptist-university,748,Hong Kong,Hong Kong Baptist University hkbu,"Medicine & Dentistry,Business & Management,Computer Science,Sociology,Art, Performing Arts & Design,Biological Sciences,Geography,History, Philosophy & Theology,Languages, Literature & Linguistics,Chemistry,Accounting & Finance,Communication & Media Studies,Education,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Economics & Econometrics,Agriculture & Forestry,Sport Science,Physics & Astronomy,Other Health,Geology, Environmental, Earth & Marine Sciences",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,University of Tsukuba,-,377,36.6,167,32.6,336,35.3,273,20.9,308,48.9,333,i-87928844,master_account,0,/world-university-rankings/university-tsukuba,735,Japan,University of Tsukuba,"Chemical Engineering,Mechanical & Aerospace Engineering,Architecture,Computer Science,Agriculture & Forestry,Chemistry,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Education,Civil Engineering,Languages, Literature & Linguistics,Art, Performing Arts & Design,Psychology,Other Health,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,Economics & Econometrics,Physics & Astronomy,Communication & Media Studies,Accounting & Finance,Geography,Sociology,Electrical & Electronic Engineering,Biological Sciences,General Engineering,Archaeology,Mathematics & Statistics,Sport Science,Law",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Keele University,-,241,19.4,364,71.2,89,30.4,341,19.4,325,58.7,254,i-54705553,master_account,0,/world-university-rankings/keele-university,784,United Kingdom,Keele University,"Psychology,Education,Mathematics & Statistics,Accounting & Finance,Veterinary Science,Physics & Astronomy,Computer Science,Medicine & Dentistry,Art, Performing Arts & Design,Sociology,Chemistry,Communication & Media Studies,Business & Management,General Engineering,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Biological Sciences,Other Health,Law,Sport Science,Languages, Literature & Linguistics,Economics & Econometrics,Geography,Geology, Environmental, Earth & Marine Sciences",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Kyushu University,-,247,38.6,145,24.5,379,75.0,57,28.0,230,30.9,393,i-82008222,master_account,0,/world-university-rankings/kyushu-university,131724,Japan,Kyushu University,"Business & Management,Medicine & Dentistry,Agriculture & Forestry,Archaeology,Other Health,Sport Science,Education,Mathematics & Statistics,Biological Sciences,Communication & Media Studies,Civil Engineering,Chemical Engineering,Geography,Languages, Literature & Linguistics,General Engineering,Veterinary Science,Law,Chemistry,Electrical & Electronic Engineering,Physics & Astronomy,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Psychology,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Sociology,Accounting & Finance,Computer Science,Architecture,Politics & International Studies (incl Development Studies)",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Bangor University,-,206,20.6,348,68.8,103,30.7,333,23.2,276,50.1,323,i-57489761,master_account,0,/world-university-rankings/bangor-university,715,United Kingdom,Bangor University,"Economics & Econometrics,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Law,Art, Performing Arts & Design,Archaeology,Politics & International Studies (incl Development Studies),Education,Electrical & Electronic Engineering,Business & Management,Computer Science,Communication & Media Studies,Languages, Literature & Linguistics,History, Philosophy & Theology,Psychology,Biological Sciences,Geography,Sport Science,Sociology,Other Health,Agriculture & Forestry",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Lehigh University,-,249,28.9,256,35.7,307,39.7,221,16.0,358,53.7,302,i-16717372,private,0,/world-university-rankings/lehigh-university,787,United States,Lehigh University,"Architecture,Civil Engineering,Education,Biological Sciences,Business & Management,Chemical Engineering,Psychology,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Sociology,Art, Performing Arts & Design,General Engineering,Communication & Media Studies,Computer Science,Physics & Astronomy,Economics & Econometrics,Chemistry,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Other Health,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Accounting & Finance",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,University of Tampere,-,369,23.1,328,33.9,328,45.6,161,22.2,292,52.3,311,i-04129834,master_account,0,/world-university-rankings/university-tampere,807,Finland,University of Tampere,"Medicine & Dentistry,Business & Management,Sociology,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Education,Computer Science,Other Health,Accounting & Finance,Communication & Media Studies,History, Philosophy & Theology,Psychology,Art, Performing Arts & Design,Law,Mathematics & Statistics,Economics & Econometrics",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Oregon State University,-,272,25.7,302,35.4,313,31.6,321,19.7,323,63.5,227,i-42892913,public,0,/world-university-rankings/oregon-state-university,883,United States,Oregon State University,"Mechanical & Aerospace Engineering,Chemistry,Veterinary Science,Computer Science,Geography,Art, Performing Arts & Design,Psychology,Civil Engineering,Agriculture & Forestry,Sport Science,Education,Biological Sciences,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Languages, Literature & Linguistics,Mathematics & Statistics,Chemical Engineering,Business & Management,Other Health,Physics & Astronomy,Accounting & Finance,Communication & Media Studies",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,University of Technology Sydney,-,372,22.1,338,87.3,24,36.4,261,22.0,294,47.8,341,i-45696367,master_account,0,/world-university-rankings/university-technology-sydney,906,Australia,University of Technology Sydney UTS,"Business & Management,Psychology,Mathematics & Statistics,Communication & Media Studies,Geography,Electrical & Electronic Engineering,Education,General Engineering,Other Health,Biological Sciences,Computer Science,Sociology,Geology, Environmental, Earth & Marine Sciences,Architecture,Medicine & Dentistry,Law,Sport Science,Art, Performing Arts & Design,Civil Engineering,Accounting & Finance,Politics & International Studies (incl Development Studies),Chemical Engineering,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Economics & Econometrics,Physics & Astronomy,History, Philosophy & Theology,Chemistry,Agriculture & Forestry",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Wayne State University,-,395,35.3,185,28.2,362,-,399,15.7,364,59.9,246,i-27884402,public,0,/world-university-rankings/wayne-state-university,738,United States,Wayne State University,"Accounting & Finance,Electrical & Electronic Engineering,Physics & Astronomy,Business & Management,Other Health,Mathematics & Statistics,Architecture,Civil Engineering,Communication & Media Studies,Education,Law,Biological Sciences,Psychology,Computer Science,History, Philosophy & Theology,Chemistry,Economics & Econometrics,Medicine & Dentistry,Art, Performing Arts & Design,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Sport Science,General Engineering,Languages, Literature & Linguistics,Sociology,Chemical Engineering,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,University of Campinas,-,288,41.3,117,19.0,395,49.0,138,37.5,130,27.9,395,i-58170814,master_account,0,/world-university-rankings/university-campinas,759,Brazil,University of Campinas,"Business & Management,Agriculture & Forestry,Computer Science,Chemistry,Sociology,Electrical & Electronic Engineering,Geography,History, Philosophy & Theology,Education,Communication & Media Studies,Politics & International Studies (incl Development Studies),Physics & Astronomy,General Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Other Health,Architecture,Mechanical & Aerospace Engineering,Accounting & Finance,Mathematics & Statistics,Sport Science,Medicine & Dentistry,Civil Engineering,Chemical Engineering,Art, Performing Arts & Design,Languages, Literature & Linguistics",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,University of Liège,-,339,25.1,310,67.1,118,60.7,95,16.4,354,47.0,350,i-22201903,master_account,0,/world-university-rankings/university-liege,788,Belgium,University of Liège,"Other Health,Civil Engineering,Chemistry,Archaeology,Veterinary Science,Politics & International Studies (incl Development Studies),Accounting & Finance,Mechanical & Aerospace Engineering,Communication & Media Studies,Business & Management,Computer Science,Chemical Engineering,Sociology,Economics & Econometrics,Architecture,Sport Science,Geography,Medicine & Dentistry,Mathematics & Statistics,History, Philosophy & Theology,Biological Sciences,Education,General Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Psychology,Languages, Literature & Linguistics,Agriculture & Forestry,Law",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,University of Salento,-,359,31.0,227,37.4,298,51.2,126,20.4,316,48.2,338,i-73218634,master_account,0,/world-university-rankings/university-salento,854,Italy,University of Salento,"Computer Science,Communication & Media Studies,Civil Engineering,Sociology,Business & Management,Agriculture & Forestry,Education,Languages, Literature & Linguistics,Sport Science,Law,Art, Performing Arts & Design,General Engineering,Physics & Astronomy,Biological Sciences,Psychology,Mechanical & Aerospace Engineering,Mathematics & Statistics,Accounting & Finance,Archaeology,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Geography,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Linköping University,-,251,20.6,349,50.2,220,-,378,26.0,251,55.6,290,i-06995871,master_account,0,/world-university-rankings/linkoping-university,789,Sweden,Linköping University,"General Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Civil Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Biological Sciences,Geography,Mechanical & Aerospace Engineering,Chemistry,Accounting & Finance,Computer Science,Veterinary Science,Education,History, Philosophy & Theology,Chemical Engineering,Business & Management,Other Health,Communication & Media Studies,Medicine & Dentistry,Agriculture & Forestry,Sociology,Electrical & Electronic Engineering,Mathematics & Statistics,Psychology,Languages, Literature & Linguistics,Physics & Astronomy",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,National Cheng Kung University (NCKU),-,263,31.5,219,24.9,376,100.0,8,40.7,115,27.6,396,i-04110314,master_account,0,/world-university-rankings/national-cheng-kung-university-ncku,885,Taiwan,National Cheng Kung University (NCKU),"Archaeology,Agriculture & Forestry,Business & Management,Art, Performing Arts & Design,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Chemical Engineering,Education,Other Health,Mathematics & Statistics,Medicine & Dentistry,Sport Science,Economics & Econometrics,General Engineering,Chemistry,Architecture,Biological Sciences,Psychology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Law,Computer Science,Physics & Astronomy,Accounting & Finance",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,301,301-350,Aalborg University,-,201,20.0,358,70.8,90,39.8,216,24.5,265,46.0,358,i-04108372,master_account,1,/world-university-rankings/aalborg-university,766,Denmark,Aalborg University,"Agriculture & Forestry,Geography,History, Philosophy & Theology,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Languages, Literature & Linguistics,Chemistry,Accounting & Finance,Civil Engineering,Politics & International Studies (incl Development Studies),Other Health,Sport Science,Education,Medicine & Dentistry,Chemical Engineering,Sociology,Art, Performing Arts & Design,Biological Sciences,Law,General Engineering,Physics & Astronomy,Business & Management,Architecture,Mechanical & Aerospace Engineering,Communication & Media Studies,Computer Science,Mathematics & Statistics,Psychology",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,351,351-400,University of Tartu,-,370,20.3,357,43.7,259,30.3,346,21.2,300,46.2,353,i-23019803,master_account,6,/world-university-rankings/university-tartu,859,Estonia,University of Tartu,"Archaeology,Geography,Languages, Literature & Linguistics,Agriculture & Forestry,Communication & Media Studies,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Sport Science,Education,Medicine & Dentistry,Mathematics & Statistics,Psychology,Computer Science,Chemistry,Accounting & Finance,Biological Sciences,Sociology,Veterinary Science,Law,Other Health,Physics & Astronomy,Business & Management,Art, Performing Arts & Design,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,351,351-400,National Taiwan University of Science and Technology (Taiwan Tech),-,266,25.5,304,21.6,389,47.9,141,40.4,117,33.0,389,i-84697782,master_account,0,/world-university-rankings/national-taiwan-university-science-and-technology-taiwan-tech,793,Taiwan,National Taiwan University of Science and Technology (Taiwan Tech),"Accounting & Finance,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Civil Engineering,Languages, Literature & Linguistics,Chemical Engineering,Computer Science,General Engineering,Education,Architecture,Business & Management",False,False,False
times,2026-07-19T10:13:59+00:00,overall,2014,351,351-400,UiT The Arctic University of Norway,-,303,20.3,355,59.6,159,39.2,226,15.8,363,54.2,299,i-39984942,master_account,0,/world-university-rankings/uit-arctic-university-norway,764,Norway,UiT The Arctic University of Norway,"Electrical & Electronic Engineering,Mathematics & Statistics,Economics & Econometrics,Languages, Literature & Linguistics,Psychology,Law,Mechanical & Aerospace Engineering,Chemistry,Sociology,Medicine & Dentistry,Accounting & Finance,Chemical Engineering,Politics & International Studies (incl Development Studies),Business & Management,Sport Science,Veterinary Science,Education,Physics & Astronomy,Civil Engineering,Archaeology,Art, Performing Arts & Design,Other Health,General Engineering,Biological Sciences,Agriculture & Forestry,Geography,Architecture,Geology, Environmental, Earth & Marine Sciences,Computer Science,History, Philosophy & Theology,Communication & Media Studies",False,False,False
