source,retrieved_at,ranking_scope,ranking_year,core_id,country,city,guide,nid,title,score,rank_display,region,stars,recm
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,382,Germany,Mainz,,294878,Johannes Gutenberg Universität Mainz,60.1,311,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,885,China (Mainland),Chengdu,,297004,Sichuan University,60,312,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,14334,Taiwan,Taichung City,,293781,China Medical University,59.9,=313,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,445,Spain,Pamplona,,294793,University of Navarra,59.9,=313,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,320,Japan,Kobe City,,294136,Kobe University,59.8,315,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,303,Germany,Jena,,294189,Universität Jena,59.7,316,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,492,Brazil,SÃ£o Paulo,,297517,UNESP,59.5,=317,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,29988,France,Grenoble,,325908,Université Grenoble Alpes,59.5,=317,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,316,United States,Lexington,,294149,University of Kentucky,59.5,=317,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,394,United States,Amherst,,294866,University of Massachusetts Amherst,59.5,=317,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,566,Australia,Magill,,297289,University of South Australia,59.5,=317,Oceania,5,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,149,United States,New York City,,294508,City University of New York,59.4,=322,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,91,United States,Santa Barbara,,294565,"University of California, Santa Barbara (UCSB)",59.4,=322,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,685,United States,New York City,,297176,Yeshiva University,59.4,=322,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,264,Japan,Higashihiroshima City,,294260,Hiroshima University,59.3,=325,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,1541,Sweden,Uppsala,,296394,Swedish University of Agricultural Sciences,59.3,=325,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,235,Spain,Granada,,294309,University of Granada,59.3,=325,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,518,Germany,Regensburg,,297455,Universität Regensburg,59.2,328,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,631,United States,New Orleans,,297230,Tulane University,59.1,329,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,24,Greece,Thessaloniki,,294652,Aristotle University of Thessaloniki,58.9,=330,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,150,Australia,Perth,,294507,Curtin University,58.9,=330,Oceania,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,269,Hong Kong SAR,Hong Kong,,294255,The Hong Kong University of Science and Technology,58.9,=330,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,832,United States,Corvallis,,297522,Oregon State University,58.8,=333,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,517,United Kingdom,Reading,,297458,University of Reading,58.8,=333,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,602,United States,Philadelphia,,297259,Temple University,58.7,335,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,600,Israel,Haifa,,297261,Technion - Israel Institute of Technology,58.6,=336,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,14329,Italy,Verona,,293776,Verona University,58.6,=336,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,613,Japan,Tokyo,,297248,Tokyo Institute of Technology (Tokyo Tech),58.5,=338,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,132,Portugal,Coimbra,,294525,University of Coimbra,58.5,=338,Europe,5,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,570,United Kingdom,St. Andrews,,297285,University of St Andrews,58.5,=338,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,297,Turkey,Istanbul,,294202,Istanbul University,58.4,341,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,101,United States,Pittsburgh,,294555,Carnegie Mellon University,58.1,342,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,378,Australia,Sydney,,293982,Macquarie University,58,343,Oceania,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,2001,China (Mainland),Wuhan,,294971,Huazhong University of Science and Technology,57.9,=344,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,467,United States,Norman,,294734,University of Oklahoma,57.9,=344,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,654,United States,Richmond,,297207,Virginia Commonwealth University,57.9,=344,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,889,China (Mainland),Wuhan,,296996,Wuhan University,57.9,=344,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,155,Netherlands,Delft,,294502,Delft University of Technology,57.6,=348,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,506,South Africa,Pretoria,,297493,University of Pretoria,57.6,=348,Africa,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,677,United States,Milwaukee,,297184,Medical College of Wisconsin,57.5,350,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,777,Turkey,Ankara,,297052,Hacettepe University,57.4,351,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,872,China (Mainland),Beijing,,297019,China Agricultural University,57.3,=352,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,170,United Kingdom,Durham,,294488,Durham University,57.3,=352,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,655,United States,Blacksburg,,297206,Virginia Polytechnic Institute and State University,57.3,=352,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,537,Germany,Bochum,,297475,Ruhr-Universität Bochum,57.2,=355,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,1755,Canada,Saskatoon,,296893,University of Saskatchewan,57.2,=355,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,2258,United States,Richardson,,295219,University of Texas Dallas,57.2,=355,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,181,South Korea,Seoul,,294477,Ewha Womans University,57.1,=358,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,88,United States,Riverside,,294568,"University of California, Riverside",57.1,=358,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,622,France,Toulouse,,297239,Université Paul Sabatier Toulouse III,56.9,360,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,14336,Italy,Milan,,293783,University of Milano-Bicocca,56.8,=361,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,587,Australia,Haymarket,,297273,University of Technology Sydney,56.8,=361,Oceania,5,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,808,United States,Burlington,,297611,University of Vermont,56.8,=361,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,466,Japan,Okayama City,,294737,Okayama University,56.7,=364,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,583,United States,Stony Brook,,297276,"Stony Brook University, State University of New York",56.7,=364,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,1426,Italy,Milan,,296537,Università Vita-Salute San Raffaele,56.5,366,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,369,United States,Baton Rouge,,294004,Louisiana State University,56.4,367,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,1866,United States,Detroit,,294766,Wayne State University,56.3,368,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,118,Thailand,Chiang Mai,,294538,Chiang Mai University,56.2,=369,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,119,Japan,Chiba City,,294537,Chiba University,56.2,=369,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,511,South Korea,Busan,,297483,Pusan National University,56.2,=369,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,562,Canada,Burnaby,,297293,Simon Fraser University,56.1,=372,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,512,Canada,Québec,,297463,Université du Québec,56.1,=372,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,211,United States,Tallahassee,,294402,Florida State University,56,=374,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,47,United Kingdom,Bath,,294609,University of Bath,56,=374,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,52,Israel,Be'er Sheva,,294604,Ben-Gurion University of The Negev,55.9,=376,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,330,South Korea,Daegu,,294104,Kyungpook National University,55.9,=376,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,433,South Africa,Pinetown,,294818,University of Kwazulu-Natal,55.9,=376,Africa,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,460,Portugal,Lisbon,,294754,Universidade Nova de Lisboa,55.8,379,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,300,Poland,Krakow,,294196,Jagiellonian University,55.7,=380,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,502,South Korea,Pohang ,,297501,Pohang University of Science And Technology (POSTECH),55.7,=380,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,1108,South Korea,Gyeonggi,,297168,The Catholic University of Korea,55.7,=380,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,267,Hong Kong SAR,Hong Kong,,294257,The Hong Kong Polytechnic University,55.7,=380,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,2560,Mexico,Ciudad de México,,293370,Instituto Politécnico Nacional (IPN),55.6,384,Latin America,3,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,504,Spain,Barcelona,,297497,Universitat Pompeu Fabra (Barcelona),55.5,=385,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,644,Estonia,Tartu,,297217,University of Tartu,55.5,=385,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,14157,Sweden,Malmo,,293642,Malmo University,55.4,=387,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,2293,United States,San Antonio,,295253,University of Texas at San Antonio,55.4,=387,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,869,China (Mainland),Beijing,,297022,Beijing Normal University,55.1,=389,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,670,Canada,Waterloo,,297191,University of Waterloo,55.1,=389,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,442,Taiwan,Hsinchu City,,294800,National Tsing Hua University,55,=391,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,222,Italy,Genoa,,294360,University of Genoa,55,=391,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,92,United States,Santa Cruz,,294564,"University of California, Santa Cruz",55,=391,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,617,China (Mainland),Shanghai,,297244,Tongji University,54.9,=394,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,541,Germany,Saarbrücken,,297479,Universität des Saarlandes,54.9,=394,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,14110,Croatia,Zagreb,,293611,University of Zagreb,54.9,=394,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,125,South Korea,Gwangju,,294532,Chonnam National University,54.8,=397,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,308,Japan,Kanazawa,,294171,Kanazawa University,54.8,=397,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,454,United States,Boston,,294773,Northeastern University,54.8,=397,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,1384,Hungary,Debrecen,,297396,University of Debrecen,54.8,=397,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,683,China (Mainland),Xi'an,,297178,Xi’an Jiaotong University,54.8,=397,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,2217,Pakistan,Karachi,,295179,Aga Khan University,,401-450,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,1205,Egypt,Cairo,,297631,Ain Shams University,,401-450,Africa,4,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,1209,Egypt,Alexandria,,297619,Alexandria University,,401-450,Africa,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,780,Lebanon,Beirut ,,297050,American University of Beirut (AUB),,401-450,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,871,China (Mainland),,,297020,Central South University,,401-450,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,163,United States,Philadelphia,,294495,Drexel University,,401-450,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,20307,United States,Indianapolis,,295900,Indiana University–Purdue University Indianapolis,,401-450,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,304,China (Mainland),Changchun,,294186,Jilin University,,401-450,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,1912,United States,Manhattan,,294883,Kansas State University,,401-450,North America,5,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,23018,Taiwan,Kaohsiung City,,295787,Kaohsiung Medical University,,401-450,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,310,Germany,Karlsruhe,,294164,"KIT, Karlsruhe Institute of Technology",,401-450,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,1069,South Korea,Seoul,,296429,Konkuk University,,401-450,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,326,Japan,Kumamoto City,,294119,Kumamoto University,,401-450,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,335,United Kingdom,Lancaster,,294090,Lancaster University,,401-450,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,370,United States,Chicago,,294002,Loyola University Chicago,,401-450,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,245,Germany,Halle,,294285,Martin-Luther-Universität Halle-Wittenberg,,401-450,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,524,United States,Houston,,297437,Rice University,,401-450,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,1394,Ireland,Dublin,,297423,Royal College of Surgeons in Ireland (RCSI),,401-450,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,555,China (Mainland),Jinan,,297386,Shandong University,,401-450,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,595,Germany,Berlin,,297266,Technische Universität Berlin (TU Berlin),,401-450,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,994,"Iran, Islamic Republic of",Tehran,,296787,Tehran University of Medical Sciences,,401-450,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,1511,Spain,Alcalá de Henares,,296405,Universidad de Alcalá,,401-450,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,544,Spain,Salamanca,,297474,University of Salamanca,,401-450,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,134,Colombia,Bogotá,,294523,Universidad Nacional de Colombia,,401-450,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,1726,Brazil,Brasília,,296864,Universidade de Brasília,,401-450,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,547,Spain,Santiago de Compostela,,297434,Universidade de Santiago de Compostela,,401-450,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,2746,Brazil,Florianópolis,,293554,Universidade Federal de Santa Catarina,,401-450,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,104,Italy,Catania,,294552,Catania University,,401-450,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,411,Italy,Modena,,294849,University of Modena and Reggio Emilia,,401-450,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,497,Italy,Perugia,,297567,Università degli Studi di Perugia,,401-450,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,1758,Canada,Sherbrooke,,296896,Université de Sherbrooke,,401-450,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,45,Italy,Bari,,294611,University of Bari,,401-450,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,97,New Zealand,Christchurch,,294559,University of Canterbury,,401-450,Oceania,5,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,30221,China (Mainland),Beijing,,334592,University of Chinese Academy of Sciences (UCAS),,401-450,Asia,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,255,United States,Honolulu,,294268,University of Hawaiʻi at Mānoa,,401-450,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,270,United States,Houston,,294254,University of Houston,,401-450,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,14331,United States,Boston,,293778,University of Massachusetts Boston,,401-450,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,819,United States,Lincoln,,297560,University of Nebraska - Lincoln,,401-450,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,469,United States,Eugene,,297643,University of Oregon,,401-450,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,2283,Italy,Parma,,295243,University of Parma,,401-450,Europe,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,539,United States,Columbia,,297481,University of South Carolina,,401-450,North America,,0--
qs,2026-07-19T10:44:57+00:00,life-sciences-medicine,2018,584,United Kingdom,Guildford,,297275,University of Surrey,,401-450,Europe,5,0--
