source,retrieved_at,ranking_scope,ranking_year,score_nid,nid,advanced_profile,core_id,title,path,region,country,city,overall_score,rank_display,rank,stars,dagger,redact,isShortlisted,scores
qs,2026-07-19T07:03:05+00:00,overall,2027,4156134,295539,0,23909,German University in Cairo,/universities/german-university-cairo,Africa,Egypt,Cairo,n/a,1401+,1420,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""3.5""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""10.5""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""8.7""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""526"", ""score"": ""26.7""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""6.8""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""1.3""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""18.2""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""15.5""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""17.9""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156150,944062,0,44635,Ho Chi Minh City University of Technology (HUTECH),/universities/ho-chi-minh-city-university-technology-hutech,Asia,Vietnam,Ho Chi Minh,n/a,1401+,1421,4,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""4.3""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""8.6""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""752"", ""score"": ""24.1""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""12.8""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""6.8""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""2.3""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""32.5""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""4.2""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""27.5""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156154,296432,0,1059,Hongik University,/universities/hongik-university,Asia,South Korea,Seoul,n/a,1401+,1422,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""4.7""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""6.8""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""12.4""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""10.3""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""7""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""13.6""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""11.9""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""16""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""=760"", ""score"": ""54.6""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156158,295771,0,23215,I. Razzakov Kyrgyz State Technical University.,/universities/i-razzakov-kyrgyz-state-technical-university,Asia,Kyrgyzstan,Bishkek,n/a,1401+,1423,4,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""1.1""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""13""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""10.5""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""17.4""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""574"", ""score"": ""30.5""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""10.1""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""1.9""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""797"", ""score"": ""16.5""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""32.9""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4155935,893771,0,36502,Industrial University of Ho Chi Minh City (IUH),/universities/industrial-university-ho-chi-minh-city-iuh,Asia,Vietnam,Ho Chi Minh,n/a,1401+,1424,4,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""3.9""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""662"", ""score"": ""17.9""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""5.2""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""9.4""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""6.8""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""3""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""17""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""758"", ""score"": ""18.6""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""22.9""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156176,295278,0,2318,Instituto Tecnológico de Santo Domingo (INTEC).,/universities/instituto-tecnologico-de-santo-domingo-intec,Latin America,Dominican Republic,Santo Domingo,n/a,1401+,1425,4,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""2""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""3.5""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""661"", ""score"": ""29.2""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""7.3""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""214"", ""score"": ""69.6""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""2.8""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""7.5""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""16.3""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""20.2""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156178,295160,0,2198,"International Islamic University, Islamabad (IIU).",/universities/international-islamic-university-islamabad-iiu,Asia,Pakistan,Islamabad,n/a,1401+,1426,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""10.5""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""7.4""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""5.6""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""8.9""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""4.2""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""6.3""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""53.4""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""4.9""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""48.7""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156182,296798,0,983,Islamic Azad University.,/universities/islamic-azad-university,Asia,Iran,Shiraz,n/a,1401+,1427,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""7.4""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""5.3""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""1.5""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""2.4""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""606"", ""score"": ""27.8""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""1.1""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""=47"", ""score"": ""96.9""}, {""indicator_name"": ""International Faculty Ratio""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""30.4""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156185,297030,0,859,Islamic University of Technology.,/universities/islamic-university-technology,Asia,Bangladesh,Gazipur,n/a,1401+,1428,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""771"", ""score"": ""17.7""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""4.7""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""12.1""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""18.5""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""11.5""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""735"", ""score"": ""20""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""8""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""4.5""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""22.9""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156193,297029,0,860,Jahangirnagar University.,/universities/jahangirnagar-university,Asia,Bangladesh,Dhaka,n/a,1401+,1429,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""7.5""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""11.2""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""4.9""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""674"", ""score"": ""19.7""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""3.5""}], ""Global Engagement"": [{""indicator_name"": ""International Student Ratio""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""38.9""}, {""indicator_name"": ""International Faculty Ratio""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""33.7""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156194,295743,0,22907,Jamia Hamdard,/universities/jamia-hamdard,Asia,India,New Delhi,n/a,1401+,1430,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""605"", ""score"": ""28.8""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""7.3""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""10.4""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""3.4""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""3.2""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""2.9""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""13.3""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""1.1""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""33.6""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156209,3925666,0,34553,Karadeniz Technical University.,/universities/karadeniz-technical-university,Asia,Türkiye,Trabzon,n/a,1401+,1431,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""6.7""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""5.4""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""12.9""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""8.7""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""17.8""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""15.8""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""36.5""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""1.7""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""47.1""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156211,293740,0,14284,Kazakh Ablai Khan University of International Relations and World Languages,/universities/kazakh-ablai-khan-university-international-relations-world-languages,Asia,Kazakhstan,Almaty,n/a,1401+,1432,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""1""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""8.1""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""324"", ""score"": ""58""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""16.1""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""7.3""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""16.2""}, {""indicator_name"": ""International Research Network""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""8.9""}], ""Sustainability"": [{""indicator_name"": ""Sustainability Score""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156217,297028,0,861,Khulna University of Engineering and Technology,/universities/khulna-university-engineering-technology,Asia,Bangladesh,Khulna,n/a,1401+,1433,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""16.3""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""6.4""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""8.6""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""658"", ""score"": ""20.6""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""6.6""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""1""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""21.1""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""1.4""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""28.3""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156218,294909,0,1939,King Mongkut's University of Technology North Bangkok (KMUTNB).,/universities/king-mongkuts-university-technology-north-bangkok-kmutnb,Asia,Thailand,Bangkok,n/a,1401+,1434,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""8.1""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""12.9""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""4.2""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""10.6""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""3.9""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""1.4""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""29.5""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""3.7""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""39.5""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156224,294918,0,1948,Kyoto Institute of Technology.,/universities/kyoto-institute-technology,Asia,Japan,Kyoto,n/a,1401+,1435,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""800"", ""score"": ""16.7""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""7.6""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""16.9""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""8.1""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""4.7""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""11.2""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""13.7""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""16.2""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""32.1""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156241,296497,0,1469,Lublin University of Technology,/universities/lublin-university-technology,Europe,Poland,Lublin,n/a,1401+,1436,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""10.4""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""7.2""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""618"", ""score"": ""30.9""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""3.4""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""6.7""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""637"", ""score"": ""26.9""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""16.1""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""2.3""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""15.9""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156251,297604,0,809,Marquette University.,/universities/marquette-university,North America,United States,Milwaukee,n/a,1401+,1437,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""13.2""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""4.8""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""780"", ""score"": ""22.8""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""2.6""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""565"", ""score"": ""31.3""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""4.2""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""31.3""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""7.5""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""29.4""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156254,294921,0,1951,Meiji University,/universities/meiji-university,Asia,Japan,Tokyo,n/a,1401+,1438,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""2.2""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""8.6""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""5.2""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""542"", ""score"": ""25.6""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""683"", ""score"": ""24.4""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""7""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""10.3""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""13.1""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""33.3""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4156278,955254,0,32260,National Chinyi University of Technology,/universities/national-chinyi-university-technology,Asia,Taiwan,Taichung City,n/a,1401+,1439,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""14.8""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""701+"", ""score"": ""9.7""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""7""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""701+"", ""score"": ""11.3""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""3.7""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""16.1""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""14""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""3.4""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""801+"", ""score"": ""44.5""}]}"
